id,long,lat
12,131.54575171459908,71.05634912964598
22,86.32482776607786,73.13987359100534
41,21.105606573354724,69.90832340496299
49,86.8943934266453,69.90832340496299
60,158.89439342664528,69.90832340496299
65,-171.03669645502706,66.48981024509379
68,-162,64.6260204708312
81,-54,68.32213740025446
85,18.000000000000007,68.32213740025446
86,29.253613911465788,68.13244207623163
87,34.72112022706768,67.75700547356386
92,54,64.6260204708312
99,93.1056065733547,69.90832340496299
128,133.9229666723121,62.61720268018037
131,143.91557490000403,65.8852213357957
136,166.8269080740298,64.95265354411322
141,-169.9229666723121,62.61720268018037
172,-35.91557490000404,65.8852213357957
173,-18,62.81359336160486
184,31.03333147986966,66.3142814826434
193,62.44832521566649,64.55412378334077
194,67.06199412368682,65.29474755640541
195,71.91557490000405,65.88522133579569
213,155.1953065560439,63.21970347780903
218,-174.21867915101905,63.37988279340861
221,-162,61.00116625237852
228,-126.00000000000001,65.02715848251493
247,-6.530539592787312,61.46162561131814
251,11.195306556043915,63.21970347780903
252,18.000000000000007,65.02715848251492
253,24.804693443956094,63.21970347780903
262,66.21867915101906,63.37988279340861
263,70.72903945654343,64.00402214322202
270,113.78132084898094,63.37988279340861
293,-141.9333107663374,62.631239305823485
307,-74.3161109407346,62.11534502982725
324,33.93331076633741,62.63123930582347
326,39.24660780946437,60.220644900754756
329,54.00000000000001,59.18873914315216
331,61.4742492576801,60.80993263928322
336,87.72460034993777,63.358601287124145
353,166.2963713831768,61.657205145349934
363,-151.15273792877477,59.66498382440864
364,-144.20910434514457,58.90454890054958
366,-136.12176944815204,59.685027148694104
367,-130.2963713831768,61.65720514534995
370,-115.87823055184798,59.685027148694104
393,13.703628616823218,61.65720514534995
396,28.121769448152033,59.685027148694104
397,35.13464631727252,60.77229692050398
401,50.54036080619047,58.235766608420924
407,72.86535368272749,60.77229692050399
408,79.87823055184796,59.685027148694104
410,90,61.72243721458838
411,94.29637138317678,61.657205145349934
444,-103.98840317230734,58.438249850910836
465,11.897512270882036,59.92856160326416
466,15.960860404623109,60.05107775208465
472,47.27380991557361,57.19086999961206
474,54.00000000000001,55.56388492469949
497,156.46196782716333,56.62409680723172
530,-90,53.751457815473145
549,-8.640488045600188,54.2577550757737
557,23.53803217283666,56.62409680723172
559,29.527839873697786,57.89091207738344
568,57.00674783781452,52.79262603310994
601,126,50.126603597020456
606,138.11085757955254,52.942446822332776
615,169.06056534389347,54.76956324335592
621,-174.11085757955254,52.942446822332776
629,-133.06056534389347,54.76956324335592
630,-129.53947831108826,54.92560047199634
631,-126,54.977769743698914
644,-87.15431736179517,50.84324254535421
669,9.539664830445815,52.900563456815824
671,18,54.977769743698914
673,25.060565343893472,54.76956324335591
674,26.460335169554195,52.900563456815824
676,31.863184028545664,54.24411914991746
679,41.88914242044744,52.942446822332776
680,45.073712546631015,52.325689977307185
699,98.46033516955418,52.90056345681582
707,120.4430379919215,49.68148645819179
711,134.13852243406566,48.459436754900814
713,137.5710008147664,51.02396591654062
714,140.70114450985147,51.570742688348275
731,-131.092059715675,53.09892682206953
734,-119.47388519354453,51.2562014752847
736,-110.27015789464795,50.542416162017155
745,-81.47932523251713,50.39286848347058
759,-3.2988554901485134,51.57074268834827
760,2.2701578946479577,50.542416162017155
761,6.334327786455725,52.68822995409387
762,11.47388519354454,51.25620147528469
784,88.29997745549933,53.19851736349893
788,105.72984210535205,50.542416162017155
792,117.86147756593431,48.459436754900814
794,126,46.501749378567766
796,131.3611998005851,47.86651514946464
797,136.59606559884887,47.18240487661381
810,-126,51.446787708173034
811,-121.27334553186921,49.58218038170502
813,-113.30618343219061,50.85527692270423
814,-109.44378240020237,48.681567696919195
817,-100.59606559884885,47.18240487661381
818,-95.3611998005851,47.866515149464654
838,1.4437824002023714,48.681567696919195
839,5.3061834321906,50.85527692270424
842,18,51.44678770817302
846,30.693816567809403,50.85527692270423
863,86.72997807285603,51.39905072613075
868,106.55621759979763,48.681567696919195
873,123.3525651906852,47.212993089050634
886,-127.57759889351067,49.673723767250564
887,-122.95251504755751,47.88212248471105
888,-118.28060128620584,49.46511037964414
889,-115.30605725761815,49.27522117044704
890,-112.35790740877242,49.013567738811666
898,-87.43919405137767,45.397694840151985
899,-84.81786476885605,46.05107605452461
914,-4.5151663822057655,47.762834999510495
918,10.28060128620584,49.46511037964414
928,46.138383969141316,46.64682786179769
943,93.04748495244249,47.88212248471105
964,-117.17724957164356,47.66114134299039
965,-114.31506926099517,47.44668504581853
973,-87.5187768275853,43.582298837139774
975,-82.39226683947628,44.833248517021104
989,9.177249571643568,47.66114134299039
990,12.058854567986657,47.80653698000372
991,19.475739452099774,46.15914590370987
994,29.684930739004837,47.44668504581853
996,38.83503566526738,44.48272897337312
997,43.75174073529927,45.37402351946386
1027,143.28998952477386,43.06879902768981
1032,-124.52426054790023,46.15914590370988
1033,-123.28907148487266,44.41286958766443
1038,-107.96056504663709,44.944109354089896
1045,-90,41.06446805088874
1051,-77.85032150403352,42.24775486136504
1052,-72.71001047522614,43.06879902768983
1061,-8.365971196379322,41.75268920574642
1062,-5.850321504033523,42.24775486136504
1063,-0.7100104752261343,43.06879902768981
1066,7.199145967047731,44.02071634571647
1068,12.581394414124764,44.345731109885655
1070,16.524260547900237,46.15914590370988
1071,18.000000000000004,44.41594201744715
1072,23.41860558587524,44.345731109885655
1074,28.800854032952277,44.02071634571646
1079,41.85032150403353,42.247754861365024
1080,44.36597119637932,41.75268920574642
1081,46.841041383496304,41.20362240524786
1082,49.2729988886972,40.60247539669193
1116,-124.75890238721124,42.60249108905913
1121,-75.29714579241265,42.68701306776731
1124,1.1295744527151668,41.48738624526435
1126,19.241097612788764,42.60249108905913
1128,39.29714579241265,42.687013067767296
1132,73.12957445271516,41.48738624526435
1133,88.75890238721124,42.60249108905913
1136,111.29714579241265,42.687013067767296
1138,126,37.439613832436045
1150,-123.58826578758146,40.776404997874735
1151,-121.02336302200781,40.71439184618845
1152,-118.46568236776864,40.59298549494049
1153,-115.91979505356727,40.412643232947644
1155,-110.88073359725415,39.87806871537567
1170,-83.11383140303582,39.26852367193415
1182,-8.70673200472289,39.825782377152095
1188,7.919795053567268,40.412643232947644
1191,15.588265787581475,40.77640499787474
1192,20.411734212418533,40.77640499787472
1193,22.976636977992197,40.714391846188455
1195,28.08020494643274,40.412643232947644
1197,33.11926640274586,39.87806871537565
1198,37.26845188078019,41.179820446126264
1200,42.261637068179375,40.331203224725904
1202,44.706732004722895,39.825782377152095
1203,45.033999493444924,37.898446231836296
1207,49.685996734302904,36.720191259716245
1209,54,35.627186723209704
1210,58.31400326569712,36.720191259716245
1211,58.519247652383434,38.66123736285649
1212,60.62124936074749,37.33337816373482
1214,62.96600050655509,37.898446231836296
1215,63.293267995277105,39.8257823771521
1235,116.7067320047229,39.8257823771521
1244,134.65045496791697,35.97076305247888
1248,-122.48046714615135,38.93912412762497
1249,-119.98129443571854,38.850558385692985
1254,-105.70509730739867,37.394519929425435
1257,-96.36300875052348,35.398234463380106
1258,-92.09551334937889,34.37469158816008
1260,-87.90448665062111,34.37469158816008
1261,-83.63699124947654,35.398234463380106
1262,-81.34954503208303,35.9707630524789
1274,9.490655135660315,38.704745946544364
1278,21.519532853848656,38.93912412762498
1279,24.018705564281472,38.850558385692985
1285,43.028669540962,36.49533145671721
1286,45.349545032083036,35.97076305247888
1304,98.50934486433968,38.704745946544364
1305,100.98740874060184,38.50219990784004
1309,115.028669540962,36.49533145671721
1313,126,33.814759613983355
1317,136.6111780502028,34.57626210713851
1321,-121.42878935130503,37.09190258539345
1322,-118.99089982647175,36.9784896087147
1326,-109.65927507652215,36.11816464589752
1328,-100.61117805020281,34.57626210713853
1329,-98.34508666373765,34.042804838911
1333,-87.94861018249843,32.55907076825289
1341,-2.7696207479460915,35.49874775229291
1346,10.990899826471741,36.978489608714696
1347,13.42878935130503,37.09190258539345
1350,22.57121064869498,37.09190258539344
1355,36.563438708040536,35.82699322553883
1361,54,32.002332504757014
1364,62.34508666373767,34.042804838911
1367,71.43656129195948,35.82699322553883
1378,101.85275938322732,36.58656925553309
1379,104.10321003513482,36.37156425863507
1395,-120.4272939547152,35.2358373939336
1396,-118.04653412412114,35.09912818611635
1398,-113.47161456436035,34.720683723080356
1399,-111.2779071964891,34.49511064454511
1400,-109.09660557744087,34.232929084297275
1404,-94.0425392477407,31.267792762325314
1405,-92.01035615597266,30.743414432790757
1406,-90,30.189905395530673
1407,-87.98964384402734,30.743414432790757
1409,-83.90397720950831,31.76207096936013
1431,34.90339442255915,34.232929084297275
1432,37.070673122470325,33.93473768417974
1434,43.73589244757176,32.656577944654494
1435,47.903977209508305,31.762070969360117
1443,68.77756884347343,33.60120193513297
1444,70.92932687752969,33.93473768417973
1445,73.09660557744087,34.232929084297254
1446,75.2779071964891,34.49511064454509
1455,100.32399833702092,34.90912184800024
1456,102.52838543563965,34.720683723080356
1479,-117.14320663167537,33.21330129254366
1480,-114.983092925047,33.04951717163172
1487,-95.97637314614789,29.943499908956227
1494,-81.99258047866127,30.407224322466476
1510,11.470712229388916,33.371892688598656
1519,35.43844680695389,32.3446554284776
1524,48.02362685385209,29.94349990895622
1526,52.02784580986324,28.927726314264717
1532,66.123932420436,31.242049955403772
1533,68.34427212656496,31.702077688788577
1534,70.44563775012351,32.04023001289988
1537,76.83173419377678,32.84984225261036
1538,81.14320663167537,33.213301292543655
1547,103.16826580622322,32.84984225261035
1552,117.99258047866127,30.407224322466462
1553,120.02362685385211,29.943499908956227
1557,127.93655527490367,27.11201035310853
1558,129.89166222923126,27.632162768044488
1576,-116.43666128042378,31.360005140614696
1578,-112.22408598731013,30.97453672600173
1579,-110.1320496992472,30.730782082242335
1585,-97.85589923767222,28.58862421386523
1620,31.77591401268987,30.974536726001723
1622,35.94871300717921,30.45365357226941
1637,65.88837551800565,29.427837644437666
1640,72.05128699282079,30.45365357226941
1641,74.13204969924719,30.730782082242328
1642,76.22408598731015,30.974536726001723
1643,78.32608624922698,31.18442198082918
1649,91.06528399815373,31.7130454549862
1654,101.67391375077302,31.184421980829192
1655,103.77591401268985,30.974536726001723
1658,110.01698053807662,30.143705606904945
1673,124.82376413822402,25.093960081605744
1703,-113.32541930985731,29.278794859256053
1705,-109.20762298071567,28.793748488173527
1744,9.477734090424505,29.631760856491802
1750,22.1884561199009,29.828442139863668
1753,26.522265909575502,29.631760856491788
1755,30.674580690142708,29.278794859256045
1756,32.73841093459671,29.052569173670392
1769,50.901595872485885,25.62395588530842
1772,57.09840412751413,25.62395588530842
1785,75.26158906540329,29.052569173670406
1787,80.44044232230264,27.754225122374322
1788,81.4777340904245,29.631760856491788
1789,83.72096933419371,29.742836672598244
1790,84.84726331451508,27.97487500087758
1791,85.81154388009911,29.828442139863668
1795,95.15273668548494,27.97487500087758
1796,96.27903066580629,29.742836672598244
1798,99.55955767769736,27.754225122374322
1799,100.60210417249918,29.471985155084212
1800,102.67458069014269,29.278794859256045
1803,109.69694297152564,26.54895128158463
1804,110.8662252095399,28.18036937226799
1809,119.00644806427313,26.603734083601694
1812,121.76738662474432,24.127584441306553
1814,123.67556736445009,23.613815736156894
1888,67.2104580325806,24.300624238487558
1891,74.33007986933636,27.125589469151087
1892,76.3586229767803,27.367090313450518
1894,82.64183364662568,27.878580448447664
1895,85.93713498519172,26.19803776629883
1896,86.90703448459783,28.041301086581434
1897,88.96879037827308,28.07454799248694
1898,91.03120962172692,28.07454799248694
1899,94.06286501480828,26.19803776629883
1900,97.35816635337432,27.878580448447664
1901,100.56160273812112,25.869213259914503
1902,101.604212683373,27.576765466239863
1904,105.66992013066364,27.125589469151087
1905,108.56056289390105,24.908260621688854
1906,112.78954196741941,24.300624238487558
1907,114.8895043040917,23.961070161707283
1909,120.65844571861757,22.62366997210178
1910,122.55309060253822,22.125415373708933
1996,78.46788661249823,23.977537746305273
1998,83.7673363496497,26.115226577273482
1999,86.99416646793416,24.413235749782174
2000,87.96796740810235,26.246376859249878
2002,93.00583353206585,24.413235749782174
2004,98.39920451693392,26.005550324370773
2005,101.53211338750177,23.977537746305273
2006,102.57360841217077,25.675163432189123
2007,104.5780901046315,25.45004647291664
2008,107.45408888961515,23.259187023105483
2010,113.70436160971954,22.35099925247785
2013,121.45413914703143,20.629503406797767
2048,-104.37041225126607,22.676718206535995
2050,-99.37373920104328,20.040325963458756
2051,-96.42746386039418,21.11293364418512
2077,16.021657496289112,22.621299511459114
2101,77.5255179236114,22.07993523101935
2103,82.72424712477907,24.24644325724684
2104,84.85790192084238,24.3426951499802
2107,91.97834250371088,22.621299511459114
2108,95.14209807915762,24.34269514998023
2109,97.27575287522093,24.24644325724684
2110,99.40601222109215,24.12465354851544
2111,102.4744820763886,22.07993523101935
2112,103.5138760260696,23.767917033383156
2119,122.62533385460605,19.176210506310696
2153,-96.68140691406924,17.617890840859218
2156,-88.87500348384552,19.200948741518673
2161,-77.4441330824072,18.777875030407856
2176,9.714330006476516,22.369437072136364
2204,83.81423509801962,22.477892102085406
2205,85.91690967235466,22.56189484441417
2207,94.08309032764534,22.56189484441417
2209,98.28566999352348,22.369437072136364
2210,100.38212765759064,22.236712111417205
2212,109.3960457984916,19.40093529418283
2218,122.68935582090515,16.21740525618621
2263,-99.69981934632794,16.471138667244233
2264,-98.53853663983061,18.073649666724364
2265,-97.72186102490373,16.1034623210048
2267,-91.10363342154977,16.240232956886032
2268,-88.89636657845023,16.240232956886032
2270,-84.483111564252,16.171789001374165
2276,-72.31730213595785,17.75073540504603
2291,-0.3173021359578468,17.750735405046015
2310,38.32319466317271,17.460435416386957
2313,44.300180653672044,16.471138667244233
2326,73.69487660625518,18.020581708523125
2327,75.71299061657862,18.269578861317754
2328,76.60817690762686,20.177077140990406
2331,81.81995840898043,18.72348848758851
2332,83.86199264260937,18.83087814851349
2338,96.13800735739065,18.83087814851349
2339,98.18004159101957,18.72348848758851
2340,100.21921703953184,18.594005032637156
2341,104.28700938342138,18.269578861317754
2349,120.483111564252,16.171789001374137
2360,-95.516888435748,16.171789001374165
2365,2.657815733606601,16.44235642918899
2375,76.77702705999911,16.620634935800766
2379,105.34218426639339,16.44235642918899
2381,119.42050984107088,14.514187012764026
2383,123.80623062805873,14.602020143063811
2394,145.62235074306886,14.60995719986552
2443,-92.19376937194129,14.602020143063825
2444,-90,14.613013691056949
2445,-87.80623062805871,14.60202014306384
2447,-84.54656038417384,12.919464639719578
2448,-83.42050984107088,14.51418701276404
2465,-18.000000000000004,14.613013691056935
2472,-4.3139717549217504,13.735003788384063
2473,-2.3407272861485406,14.045361914604186
2480,13.864203082428842,15.436529244641264
2481,15.879532669924975,15.50238090370219
2490,38.34072728614854,14.045361914604186
2507,73.62235074306889,14.60995719986552
2509,79.82940963554213,15.114609748725414
2517,98.16127330806546,15.242504143086407
2518,100.17059036445787,15.1146097487254
2520,106.37764925693111,14.60995719986552
2521,108.36187631107389,14.337146242323897
2527,121.658299418616,11.319980937119169
2537,144.60403297085276,12.773066135286896
2578,-82.39520429678493,12.995264342208415
2588,-16.90910978081256,12.982889842707806
2590,-13.658299418616004,11.319980937119169
2593,-5.290408195507178,11.869005201622471
2594,-3.3307585936885484,12.188156952676962
2597,2.684441659060651,12.961993477296843
2602,14.847196049069622,13.736415196492345
2604,21.152803950930377,13.736415196492345
2611,37.36588469123492,12.48964502713794
2612,39.33075859368855,12.188156952676962
2613,41.29040819550717,11.869005201622471
2618,52.90910978081256,12.982889842707806
2627,74.68444165906064,12.961993477296843
2639,105.31555834093936,12.961993477296843
2640,107.39596702914723,12.773066135286896
2653,137.7426930439371,10.001580556958515
2654,139.69049681860645,10.328735160080143
2702,-83.52132298544244,11.400808006404077
2704,-78.2573069560629,10.001580556958544
2706,-72.39956988982374,10.932329141116782
2713,-15.828969782895246,11.350482882701328
2714,-14.757663734800527,9.716391663459873
2715,-10.509034441651453,9.877325255903784
2718,-4.309503181393549,10.328735160080143
2719,-2.3568786085201863,10.63912083657604
2720,-0.39956988982374875,10.932329141116782
2722,3.7301347336826236,11.308327124486823
2724,9.853884426377862,11.770750603225451
2725,11.841253765541829,11.87808711070177
2726,13.83032142008976,11.966223404342827
2727,18,11.988161114748976
2730,24.158746234458167,11.87808711070177
2734,34.33584480181223,11.12519991031634
2735,36.39956988982375,10.932329141116782
2737,40.30950318139356,10.328735160080143
2738,42.257306956062905,10.001580556958515
2752,75.73013473368262,11.308327124486823
2753,79.86853505067441,11.644363313016498
2764,106.33584480181221,11.12519991031634
2765,108.39956988982374,10.932329141116782
2770,117.50812116520684,8.349545284090027
2772,123.84652792372971,8.109326983488899
2776,134.49187883479314,8.349545284090027
2830,-84.63378547377356,9.801390519102881
2831,-82.50903444165145,9.877325255903813
2833,-77.27920590781207,8.467661222544834
2837,-67.23859337788052,9.649587785134557
2840,-11.621660955373013,8.277777105654252
2841,-9.508121165206859,8.349545284090027
2842,-7.393943141148254,8.412870787543909
2843,-5.2792059078120745,8.46766122254482
2844,-3.337143728693735,8.786160925784813
2845,-1.3907794817248689,9.088359235674645
2846,0.65800147658087,9.284303141238397
2847,2.708745991417497,9.471461361537635
2848,4.7614066221194715,9.649587785134557
2849,8.87224018525341,9.977798725029317
2850,10.84862033871655,10.094313570605806
2851,12.826694166101486,10.192418842440148
2852,16.965279414945503,10.222700914282683
2853,19.034720585054497,10.222700914282683
2854,21.10410230042358,10.212603574583909
2855,23.173305833898514,10.192418842440148
2858,31.23859337788053,9.649587785134557
2859,33.291254008582506,9.471461361537635
2860,35.34199852341912,9.284303141238397
2863,41.27920590781206,8.46766122254482
2878,76.76140662211948,9.649587785134543
2887,99.12775981474658,9.977798725029317
2895,116.5170523330188,6.817976943547308
2896,118.62038755986231,6.74967006755179
2897,120.72314480330715,6.6737332698792216
2905,143.66370261325346,7.439921261707028
2907,147.73972399487712,7.812479580672957
2908,149.78016464734077,7.98637681224011
2916,168.16580988948158,8.415586484682478
2960,-81.50812116520686,8.349545284090027
2962,-76.30887820114407,6.9313293788354855
2963,-74.37182514777768,7.241742193283102
2964,-72.33629738674651,7.439921261707042
2966,-68.2602760051229,7.812479580672957
2972,-12.723144803307164,6.6737332698792216
2973,-10.620387559862326,6.74967006755179
2975,-6.413195960739063,6.8785587119467095
2978,-0.33629738674651277,7.439921261707028
2979,1.700893163385151,7.630248718347147
2980,3.739723994877101,7.812479580672957
2981,5.780164647340772,7.98637681224011
2982,9.86571385883567,8.308264340269261
2983,11.834190110518412,8.415586484682478
2984,15.944607010647207,8.452554209046014
2985,18,8.457179079223096
2988,24.16580988948159,8.415586484682478
2991,32.26027600512289,7.812479580672957
2992,34.299106836614854,7.630248718347147
2993,36.33629738674652,7.439921261707028
2994,38.3718251477777,7.241742193283102
3010,77.78016464734077,7.9863768122400955
3011,81.86571385883566,8.308264340269261
3016,92.0553929893528,8.452554209046014
3018,98.13428614116434,8.308264340269261
3026,115.53433307863499,5.283112025949919
3027,117.628461994592,5.21758004287031
3028,119.7221305017905,5.145118819461899
3029,121.81529987422161,5.0658266760996895
3034,132.2778694982095,5.145118819461899
3047,158.93586475137215,6.678342754788957
3048,160.9786098519233,6.6867647246739494
3105,-77.43978497357654,5.341625773205848
3106,-75.34486117229464,5.393041757462981
3108,-71.29566098576211,5.785312755278085
3109,-69.26902791756035,5.970795546565441
3111,-65.21174264701712,6.319271558627889
3114,-59.10677494607975,6.661509808570258
3115,-57.06413524862784,6.678342754788957
3121,-3.344861172294643,5.393041757462981
3122,-1.32093959678649,5.592646348746712
3123,0.7043390142378926,5.7853127552780705
3125,4.758950240654365,6.148857820526928
3127,8.8188705696689,6.481817974417908
3128,10.850760417011468,6.636287854330064
3130,14.935864751372147,6.678342754788957
3131,16.978609851923284,6.6867647246739494
3133,21.064135248627846,6.678342754788957
3137,29.21174264701713,6.319271558627889
3140,35.29566098576211,5.7853127552780705
3141,37.32093959678649,5.592646348746712
3143,41.439784973576536,5.341625773205834
3162,80.8188705696689,6.481817974417908
3171,99.1811294303311,6.481817974417908
3172,101.21174264701712,6.319271558627889
3181,153.7715388041382,4.9199733888813455
3192,-60.120981616493374,4.992222476716918
3193,-55.02139014807672,6.686764724673964
3197,9.771538804138192,4.9199733888813455
3198,11.87901838350662,4.992222476716904
3201,38.385721933048224,3.8532441358131706
3208,98.22846119586181,4.9199733888813455
3210,113.49072667742999,1.9565011182055514
3211,114.51363283225996,3.6185560927279425
3213,116.60708516231426,3.5553894277119014
3214,117.67829265825937,1.8279531404494662
3215,118.70018953618364,3.4859971326302173
3218,123.95763929326294,1.594679923610883
3219,127.02284243899973,3.2414479736995645
3220,128.04236070673704,1.594679923610883
3238,162,5.026958509848043
3312,-77.49072667742999,1.9565011182055656
3319,-68.31199403121926,4.4174132667896515
3320,-67.35584822367298,2.8647122247526795
3321,-66.28523360725949,4.59207838223729
3322,-63.30212724565068,3.20193090587307
3323,-62.228461195861804,4.9199733888813455
3325,-58.08074486932353,5.0115106203666215
3327,-56.040399628715655,5.023095089158417
3328,-55.0195945993973,3.367642009669325
3329,-54,5.026958509848058
3330,-52.980405400602706,3.367642009669325
3331,-51.959600371284345,5.023095089158417
3343,8.697872754349321,3.2019309058730556
3344,12.902130949893705,3.346565393196883
3346,16.98040540060271,3.367642009669325
3347,19.01959459939729,3.367642009669325
3348,21.05876298847418,3.3606123923704274
3349,23.097869050106297,3.346565393196883
3350,27.302127245650674,3.2019309058730556
3351,29.329416610216548,3.0365701589536513
3352,31.355848223672982,2.864712224752651
3353,33.381425141472256,2.6865737044497138
3354,35.406155121610176,2.502381777984965
3355,37.430050556082726,2.3123738805783915
3358,43.58463179695804,1.8949858220471327
3386,95.09786905010628,3.3465653931968546
3387,99.30212724565068,3.2019309058730556
3388,101.32941661021654,3.0365701589536513
3389,103.35584822367298,2.864712224752637
3392,109.43005055608273,2.3123738805783915
3393,110.50373293181107,0.5881187313814848
3397,122.93975187382918,-0.052591960310834907
3398,127.02008690839705,-0.05822906904850811
3399,129.06024812617082,-0.052591960310834907
3400,133.2500920565345,0.1014097101503495
3458,-78.55939836595043,0.2369066585042674
3459,-75.460321747304,2.1323825915593915
3461,-70.45129649235908,0.9569458676344027
3462,-68.42554541925422,1.1377786342415135
3463,-64.37219522067949,1.4827701951343215
3466,-56.039110581384946,1.7093439013500387
3467,-54,1.7125116083336422
3474,13.921810717155596,1.6998472451208357
3476,18.000000000000004,1.712511608333628
3477,20.039110581384953,1.7093439013500387
3478,22.078189282844413,1.6998472451208357
3480,28.372195220679497,1.4827701951343073
3481,30.39918287271175,1.3131274464671066
3482,32.425545419254206,1.1377786342414993
3483,34.45129649235908,0.9569458676343885
3484,36.47645340849738,0.7708624088690925
